fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,record_type,rn_type,rn_condition_structure,rn_poor_features,rn_poor_features_other,rn_condition_lot,rn_junk,rn_sidewalk,ai_gutter,ai_roof,ai_siding,ai_landscape,ai_photo,ai_photo_obstruction,ri_sidewalk,ri_sidewalk_condition,ri_accessibility,ri_trees,ri_street_lights,ri_wayfinding,ri_drainage_type,ri_ditch_condition,ri_curb_gutter_condition,cd_first_floor,cd_first_floor_other,cd_vacant_lot_type,cd_vacant_lot_type_other,cd_vacant_lot_parking_surface,cd_vacant_lot_parking_condition,cd_vacant_lot_unpaved_parking_condition,cd_metal_cladding,cd_upper_story,cd_upper_story_type,cd_upper_story_type_other,cd_condition_structure,cd_structure_deficiencies,cd_structure_deficiencies_other,cd_sidewalk_condition,di_trees,di_street_lights,di_wayfinding,di_features,di_features_other,p_access,p_tree_canopy,p_lighting,p_type,p_type_other,does_the_park_include_any_of_the_following_park_types,does_the_park_include_any_of_the_following_park_types_other,p_condition,p_features,p_features_other,photos,photos_caption,photos_url,address_sub_thoroughfare,address_thoroughfare,address_combined,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
810ac39e-2d50-433f-bc57-294ba1fe3f20,2023-06-19 09:10:09 CDT,2023-06-19 09:11:20 CDT,gdf73278@iastate.edu,gdf73278@iastate.edu,2023-06-19 09:27:26 CDT,2023-06-19 09:27:26 CDT,1,,,,42.36018295,-92.77242732,POINT (-92.77242732146286 42.36018294924306),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7f901be-f2bd-4925-81e6-e4001445180f,,https://web.fulcrumapp.com/photos/view?photos=b7f901be-f2bd-4925-81e6-e4001445180f,804,7th Street,804 7th Street,,Grundy Center,Grundy County,Iowa,50638,United States,804 7th Street Grundy Center Grundy County Iowa 50638 United States,,,,,
c0fc7012-299d-42fc-8784-962419910e5b,2023-06-19 09:16:20 CDT,2023-06-19 09:17:35 CDT,gdf73278@iastate.edu,gdf73278@iastate.edu,2023-06-19 09:27:26 CDT,2023-06-19 09:27:26 CDT,1,,,,42.3597656,-92.7725596,POINT (-92.7725596 42.3597656),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Good,Poor or Not Observed,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5cd30ff-19e8-4bdd-ab18-f7581cbdb0a2,,https://web.fulcrumapp.com/photos/view?photos=b5cd30ff-19e8-4bdd-ab18-f7581cbdb0a2,808,7th Street,808 7th Street,,Grundy Center,Grundy County,Iowa,50638,United States,808 7th Street Grundy Center Grundy County Iowa 50638 United States,283.6999817,4.578,,,214.40617
9f860384-6e5a-447e-abc9-957e8e2fefa1,2023-06-19 09:18:19 CDT,2023-06-19 09:20:40 CDT,gdf73278@iastate.edu,gdf73278@iastate.edu,2023-06-19 09:27:27 CDT,2023-06-19 09:27:27 CDT,1,,,,42.36038497,-92.77218387,POINT (-92.7721838741097 42.36038496632752),Residential Neighborhood,Single family detached housing unit,Fair,,,Fair,no,Good,Good,Poor,Good,Fair,Partially Obstructed,Overgrown vegetation (bushes/weeds),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12b963be-16a2-4b53-8d6d-12a1ddd686a6,,https://web.fulcrumapp.com/photos/view?photos=12b963be-16a2-4b53-8d6d-12a1ddd686a6,608,H Avenue,608 H Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,608 H Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
4a6fd0a2-e948-41e8-a06c-f866483a5824,2023-06-19 09:21:09 CDT,2023-06-19 09:24:31 CDT,gdf73278@iastate.edu,gdf73278@iastate.edu,2023-06-19 09:27:27 CDT,2023-06-19 09:27:27 CDT,1,,,,42.36036647,-92.77163736,POINT (-92.7716373643774 42.36036646779368),Commercial Core Downtown,,,,,,,,,,,,,,,,,,,,,,,Vacant lot - no building on parcel,,Parking,,paved,Good,,,,,,,,,Good,,,,,,,,,,,,,,,,93b8361e-8900-436b-a2dd-dbdc05a76c19,,https://web.fulcrumapp.com/photos/view?photos=93b8361e-8900-436b-a2dd-dbdc05a76c19,801,6th Street,801 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,801 6th Street Grundy Center Grundy County Iowa 50638 United States,,,,,
23cd95be-090f-4b0e-9553-7085cfe090b2,2023-06-19 08:30:20 CDT,2023-06-19 08:32:24 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:12 CDT,2023-06-19 09:39:12 CDT,1,,,,42.35885102,-92.7676132,POINT (-92.76761320035024 42.35885102340569),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f7acd6-7953-49c3-aaae-2c28e15d9219,,https://web.fulcrumapp.com/photos/view?photos=36f7acd6-7953-49c3-aaae-2c28e15d9219,313,J Avenue,313 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,313 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
5ea5d68c-1de0-43aa-8ba8-500db9e81c29,2023-06-19 08:34:59 CDT,2023-06-19 08:38:04 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:12 CDT,2023-06-19 09:39:12 CDT,1,,,,42.35894002,-92.76832022,POINT (-92.76832022472234 42.35894001843339),Residential Neighborhood,Single family detached housing unit,Fair,,,Fair,no,Good,Good,Good,Good,Fair,Partially Obstructed,"Trees,Electricity post",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93b47b2c-0b38-4438-9552-9c1f2dffde9d,,https://web.fulcrumapp.com/photos/view?photos=93b47b2c-0b38-4438-9552-9c1f2dffde9d,319,J Avenue,319 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,319 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
e2010044-30a4-4639-84dc-ca99d740d7c4,2023-06-19 08:38:54 CDT,2023-06-19 08:40:44 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:13 CDT,2023-06-19 09:39:13 CDT,1,,,,42.35883759,-92.76908545,POINT (-92.7690854548175 42.35883759118782),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c134e9b4-64ea-405a-96ac-badf51f46c60,,https://web.fulcrumapp.com/photos/view?photos=c134e9b4-64ea-405a-96ac-badf51f46c60,403,J Avenue,403 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,403 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
3c24fbf0-ef74-4ecb-b606-e478f3e83ffc,2023-06-19 08:41:20 CDT,2023-06-19 08:42:23 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:14 CDT,2023-06-19 09:39:14 CDT,1,,,,42.3588731,-92.769749,POINT (-92.76974900266347 42.3588730990795),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80942e3b-d819-49ba-88a1-415c5c4e158b,,https://web.fulcrumapp.com/photos/view?photos=80942e3b-d819-49ba-88a1-415c5c4e158b,409,J Avenue,409 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,409 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
81dfdc6e-09a0-4fc6-a2dd-828146061fcb,2023-06-19 08:42:36 CDT,2023-06-19 08:47:26 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:14 CDT,2023-06-19 09:39:14 CDT,1,,,,42.35887829,-92.77017885,POINT (-92.77017885453432 42.35887828946477),Residential Neighborhood,Single family detached housing unit,Good,,,Fair,no,Fair,Good,Good,Fair,Fair,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7eac8709-2dc7-4d66-b5a0-3a9d17799b7b,,https://web.fulcrumapp.com/photos/view?photos=7eac8709-2dc7-4d66-b5a0-3a9d17799b7b,501,J Avenue,501 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,501 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
5f29dd7c-4438-4c7c-9c74-a290da27fa4a,2023-06-19 08:48:57 CDT,2023-06-19 08:50:31 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:15 CDT,2023-06-19 09:39:15 CDT,1,,,,42.35884344,-92.77102904,POINT (-92.77102903957439 42.358843443797156),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f58dd3dc-3b4f-4a72-9dbc-0debcd859495,,https://web.fulcrumapp.com/photos/view?photos=f58dd3dc-3b4f-4a72-9dbc-0debcd859495,908,6th Street,908 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,908 6th Street Grundy Center Grundy County Iowa 50638 United States,,,,,
56c0835f-f982-4f05-925d-0d2b82d9cebc,2023-06-19 08:54:20 CDT,2023-06-19 08:56:19 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:15 CDT,2023-06-19 09:39:15 CDT,1,,,,42.35846991,-92.77179465,POINT (-92.77179464924222 42.35846990985621),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42970ccb-fa36-4e2d-bb66-3ff0bac42f27,,https://web.fulcrumapp.com/photos/view?photos=42970ccb-fa36-4e2d-bb66-3ff0bac42f27,604,J Avenue,604 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,604 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
58eb06b5-4176-4c80-a9ae-96b7592526f1,2023-06-19 08:57:18 CDT,2023-06-19 09:02:00 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:16 CDT,2023-06-19 09:39:16 CDT,1,,,,42.35867644,-92.77197518,POINT (-92.77197517739356 42.358676443832195),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Good,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b7570451-28fb-40ba-832b-fc27612451d8,2c7461dd-18db-43f2-8ffb-378d12361c3c,fe2b34eb-03a1-4cf2-a84d-463cf530dcd2",",,",https://web.fulcrumapp.com/photos/view?photos=b7570451-28fb-40ba-832b-fc27612451d8%2C2c7461dd-18db-43f2-8ffb-378d12361c3c%2Cfe2b34eb-03a1-4cf2-a84d-463cf530dcd2,605,J Avenue,605 J Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,605 J Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
06245821-5df7-41f6-a9c5-5e503c2d46d1,2023-06-19 09:03:11 CDT,2023-06-19 09:04:34 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:17 CDT,2023-06-19 09:39:17 CDT,1,,,,42.35900892,-92.77235048,POINT (-92.77235047842936 42.35900891557854),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab69d620-10a9-4836-9541-203d1ba8b617,,https://web.fulcrumapp.com/photos/view?photos=ab69d620-10a9-4836-9541-203d1ba8b617,906,7th Street,906 7th Street,,Grundy Center,Grundy County,Iowa,50638,United States,906 7th Street Grundy Center Grundy County Iowa 50638 United States,,,,,
cf27c4cd-ade5-4b9c-9e84-028451d86bce,2023-06-19 09:09:58 CDT,2023-06-19 09:10:42 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:18 CDT,2023-06-19 09:39:18 CDT,1,,,,42.35980692,-92.77239765,POINT (-92.77239764665293 42.35980692272852),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Fair,Fair,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ca8eaab-50f9-4f31-8f82-d121f669bf8a,,https://web.fulcrumapp.com/photos/view?photos=3ca8eaab-50f9-4f31-8f82-d121f669bf8a,808,7th Street,808 7th Street,,Grundy Center,Grundy County,Iowa,50638,United States,808 7th Street Grundy Center Grundy County Iowa 50638 United States,,,,,
be044156-28bf-47f1-8ab2-8293d4e7cad3,2023-06-19 09:20:29 CDT,2023-06-19 09:21:41 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:18 CDT,2023-06-19 09:39:18 CDT,1,,,,42.36034712,-92.77197696,POINT (-92.77197696498021 42.360347117319975),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Partially Obstructed,Cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd4d1935-95d9-4844-ab57-1072d1968b04,,https://web.fulcrumapp.com/photos/view?photos=cd4d1935-95d9-4844-ab57-1072d1968b04,606,H Avenue,606 H Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,606 H Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
2f3e916a-19f5-4101-a90e-7a2a71155536,2023-06-19 09:22:04 CDT,2023-06-19 09:26:38 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:19 CDT,2023-06-19 09:39:19 CDT,1,,,,42.36054961,-92.77193335,POINT (-92.77193335358743 42.360549606923755),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Fair,Poor or Not Observed,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0745e1fb-0562-4379-be94-09e586207c71,95f7743d-0812-49a3-836b-b4b3a62917e8,4cd09faf-a987-4950-96b0-a8f3944de853,50f7f2f5-acc1-4621-bbc4-ca3a2ea9d03f",",,,",https://web.fulcrumapp.com/photos/view?photos=0745e1fb-0562-4379-be94-09e586207c71%2C95f7743d-0812-49a3-836b-b4b3a62917e8%2C4cd09faf-a987-4950-96b0-a8f3944de853%2C50f7f2f5-acc1-4621-bbc4-ca3a2ea9d03f,606,H Avenue,606 H Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,606 H Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
fb4cbfff-5598-4297-8597-7ee17379c8f6,2023-06-19 09:27:43 CDT,2023-06-19 09:29:41 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:19 CDT,2023-06-19 09:39:19 CDT,1,,,,42.36013464,-92.77156457,POINT (-92.77156456745328 42.36013464041468),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Fair,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14261862-99c3-4dfd-b880-dfd8b47e44e8,,https://web.fulcrumapp.com/photos/view?photos=14261862-99c3-4dfd-b880-dfd8b47e44e8,803,6th Street,803 6th Street,,Grundy Center,Grundy County,Iowa,50638,United States,803 6th Street Grundy Center Grundy County Iowa 50638 United States,,,,,
bb3d8f72-858d-4504-92af-acc7db91e393,2023-06-19 09:30:46 CDT,2023-06-19 09:31:57 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:20 CDT,2023-06-19 09:39:20 CDT,1,,,,42.359806,-92.77105764,POINT (-92.77105763793722 42.359806003808075),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48beee58-7abd-4b68-acdc-be8f5d6c9bec,,https://web.fulcrumapp.com/photos/view?photos=48beee58-7abd-4b68-acdc-be8f5d6c9bec,509,I Avenue,509 I Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,509 I Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
fb97ca52-669b-47a5-9e69-a8b74ff10c7b,2023-06-19 09:32:16 CDT,2023-06-19 09:34:24 CDT,ascase@iastate.edu,ascase@iastate.edu,2023-06-19 09:39:21 CDT,2023-06-19 09:39:21 CDT,1,,,,42.35981392,-92.77044141,POINT (-92.77044141344183 42.35981391618938),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a12fd7ab-bce9-434e-96e3-bc0712f98c99,,https://web.fulcrumapp.com/photos/view?photos=a12fd7ab-bce9-434e-96e3-bc0712f98c99,505,I Avenue,505 I Avenue,,Grundy Center,Grundy County,Iowa,50638,United States,505 I Avenue Grundy Center Grundy County Iowa 50638 United States,,,,,
