fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,record_type,rn_type,rn_condition_structure,rn_poor_features,rn_poor_features_other,rn_condition_lot,rn_junk,rn_sidewalk,ai_gutter,ai_roof,ai_siding,ai_landscape,ai_photo,ai_photo_obstruction,ri_sidewalk,ri_sidewalk_condition,ri_accessibility,ri_trees,ri_street_lights,ri_wayfinding,ri_drainage_type,ri_ditch_condition,ri_curb_gutter_condition,cd_first_floor,cd_first_floor_other,cd_vacant_lot_type,cd_vacant_lot_type_other,cd_vacant_lot_parking_surface,cd_vacant_lot_parking_condition,cd_vacant_lot_unpaved_parking_condition,cd_metal_cladding,cd_upper_story,cd_upper_story_type,cd_upper_story_type_other,cd_condition_structure,cd_structure_deficiencies,cd_structure_deficiencies_other,cd_sidewalk_condition,di_trees,di_street_lights,di_wayfinding,di_features,di_features_other,p_access,p_tree_canopy,p_lighting,p_type,p_type_other,does_the_park_include_any_of_the_following_park_types,does_the_park_include_any_of_the_following_park_types_other,p_condition,p_features,p_features_other,photos,photos_caption,photos_url,address_sub_thoroughfare,address_thoroughfare,address_combined,address_suite,address_locality,address_sub_admin_area,address_admin_area,address_postal_code,address_country,address_full,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
7e232e32-f136-4b07-8f1a-654e4f5a9c3a,2023-06-19 13:28:36 CDT,2023-06-19 13:30:24 CDT,gdf73278@iastate.edu,gdf73278@iastate.edu,2023-06-19 13:33:28 CDT,2023-06-19 13:33:28 CDT,1,,,,43.05515473,-92.31506498,POINT (-92.3150649804262 43.055154725777285),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c70807e2-433c-4545-8507-0a4435095ace,,https://web.fulcrumapp.com/photos/view?photos=c70807e2-433c-4545-8507-0a4435095ace,250,South Chestnut Avenue,250 South Chestnut Avenue,,New Hampton,Chickasaw County,Iowa,50659,United States,250 South Chestnut Avenue New Hampton Chickasaw County Iowa 50659 United States,,,,,
28230aa8-a004-414e-af10-f97bc0e43397,2023-06-19 13:32:11 CDT,2023-06-19 13:32:56 CDT,gdf73278@iastate.edu,gdf73278@iastate.edu,2023-06-19 13:33:29 CDT,2023-06-19 13:33:29 CDT,1,,,,43.0549899,-92.3147354,POINT (-92.3147354 43.0549899),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Good,Poor or Not Observed,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ce432d53-a6bc-4675-9110-75c3c4e5fe90,b6359b10-9348-4e70-a2b5-7649ddf6608b",",",https://web.fulcrumapp.com/photos/view?photos=ce432d53-a6bc-4675-9110-75c3c4e5fe90%2Cb6359b10-9348-4e70-a2b5-7649ddf6608b,250,South Chestnut Avenue,250 South Chestnut Avenue,,New Hampton,Chickasaw County,Iowa,50659,United States,250 South Chestnut Avenue New Hampton Chickasaw County Iowa 50659 United States,318.7999878,5.764,,,75.38138
6de0aeeb-055a-4675-995d-ca347b88693d,2023-06-19 13:08:40 CDT,2023-06-19 13:10:15 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:13 CDT,2023-06-19 13:46:13 CDT,1,,,,43.05746114,-92.3171193,POINT (-92.31711929867589 43.05746114309696),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,Partial,Fair,Fair,Fair,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a8bd3e64-67cb-4898-9e3f-557043ab9898,aa9b9127-aa6c-4983-a283-1e8d6801c4ba",",",https://web.fulcrumapp.com/photos/view?photos=a8bd3e64-67cb-4898-9e3f-557043ab9898%2Caa9b9127-aa6c-4983-a283-1e8d6801c4ba,124–198,W Hamilton St,124–198 W Hamilton St,,New Hampton,Chickasaw County,IA,50659,US,124–198 W Hamilton St New Hampton Chickasaw County IA 50659 US,,,,,
8ad171ae-27f6-44ab-aa26-f81160815e5e,2023-06-19 13:11:28 CDT,2023-06-19 13:13:29 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:14 CDT,2023-06-19 13:46:14 CDT,1,,,,43.05743925,-92.31849304,POINT (-92.318493044642 43.057439249592264),General Residential Impressions,,,,,,,,,,,,,,yes,Good,Partial,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50372579-b1e7-41ff-816c-2aac9900d29b,,https://web.fulcrumapp.com/photos/view?photos=50372579-b1e7-41ff-816c-2aac9900d29b,238–298,W Hamilton St,238–298 W Hamilton St,,New Hampton,Chickasaw County,IA,50659,US,238–298 W Hamilton St New Hampton Chickasaw County IA 50659 US,,,,,
f704834a-b955-48ec-af34-13d8212668fb,2023-06-19 13:14:22 CDT,2023-06-19 13:16:13 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:16 CDT,2023-06-19 13:46:16 CDT,1,,,,43.05671553,-92.31910679,POINT (-92.31910678526089 43.056715526328006),General Residential Impressions,,,,,,,,,,,,,,Partial or one side only,Fair,Partial,Fair,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9158cff7-9b7b-4fe8-8b17-6f1ffd6d2a99,,https://web.fulcrumapp.com/photos/view?photos=9158cff7-9b7b-4fe8-8b17-6f1ffd6d2a99,220,S Broadway Ave,220 S Broadway Ave,,New Hampton,Chickasaw County,IA,50659,US,220 S Broadway Ave New Hampton Chickasaw County IA 50659 US,,,,,
02ed7850-6420-4e20-a540-e0f229e7fedf,2023-06-19 13:17:21 CDT,2023-06-19 13:19:04 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:17 CDT,2023-06-19 13:46:17 CDT,1,,,,43.05629857,-92.31930665,POINT (-92.31930664827404 43.05629857270581),Residential Neighborhood,Duplex housing unit (2 units),Good,,,Good,no,Poor,Good,Good,Good,Poor,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62899bc1-e19d-4f5a-9a5f-c832dea8d847,,https://web.fulcrumapp.com/photos/view?photos=62899bc1-e19d-4f5a-9a5f-c832dea8d847,227,S Broadway Ave,227 S Broadway Ave,,New Hampton,Chickasaw County,IA,50659,US,227 S Broadway Ave New Hampton Chickasaw County IA 50659 US,,,,,
24b6b1a5-4fa4-459a-87b0-6760d6517015,2023-06-19 13:20:27 CDT,2023-06-19 13:21:22 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:21 CDT,2023-06-19 13:46:21 CDT,1,,,,43.05539108,-92.31907297,POINT (-92.31907297225172 43.05539108247012),General Residential Impressions,,,,,,,,,,,,,,no,,,Fair,Poor or Not Observed,Fair,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b57b96dd-31f5-4a2b-b4a6-e3dccf71d27a,,https://web.fulcrumapp.com/photos/view?photos=b57b96dd-31f5-4a2b-b4a6-e3dccf71d27a,244,S Broadway Ave,244 S Broadway Ave,,New Hampton,Chickasaw County,IA,50659,US,244 S Broadway Ave New Hampton Chickasaw County IA 50659 US,,,,,
f7d8c924-acc1-4a21-ab40-4fba057b651e,2023-06-19 13:21:31 CDT,2023-06-19 13:22:35 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:25 CDT,2023-06-19 13:46:25 CDT,1,,,,43.0554232,-92.31885084,POINT (-92.31885083718163 43.05542319648581),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Good,Good,Good,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66cd75d7-5b0c-4df3-b7fc-4b3dc4d98395,,https://web.fulcrumapp.com/photos/view?photos=66cd75d7-5b0c-4df3-b7fc-4b3dc4d98395,244,S Broadway Ave,244 S Broadway Ave,,New Hampton,Chickasaw County,IA,50659,US,244 S Broadway Ave New Hampton Chickasaw County IA 50659 US,,,,,
2f540e9b-60d4-4812-b960-cd1bdfe273e4,2023-06-19 13:23:10 CDT,2023-06-19 13:24:29 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:28 CDT,2023-06-19 13:46:28 CDT,1,,,,43.05508225,-92.31883692,POINT (-92.3188369197138 43.0550822522882),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,No Sidewalk,Fair,Good,Good,Fair,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72885537-6222-4742-9f76-02e9eafab2a8,,https://web.fulcrumapp.com/photos/view?photos=72885537-6222-4742-9f76-02e9eafab2a8,252,S Broadway Ave,252 S Broadway Ave,,New Hampton,Chickasaw County,IA,50659,US,252 S Broadway Ave New Hampton Chickasaw County IA 50659 US,,,,,
ae1fce2e-29e1-4095-8c39-7ec4428d4cee,2023-06-19 13:25:15 CDT,2023-06-19 13:26:49 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:33 CDT,2023-06-19 13:46:33 CDT,1,,,,43.05441874,-92.31886088,POINT (-92.31886087880281 43.054418742767325),Residential Neighborhood,Single family detached housing unit,Good,,,Good,no,Good,Good,Fair,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370a1554-14f5-4863-8bbd-4f266c37e37a,,https://web.fulcrumapp.com/photos/view?photos=370a1554-14f5-4863-8bbd-4f266c37e37a,264,S Broadway Ave,264 S Broadway Ave,,New Hampton,Chickasaw County,IA,50659,US,264 S Broadway Ave New Hampton Chickasaw County IA 50659 US,,,,,
ae9cd9aa-72f1-4942-8ee5-0bd2b4e37088,2023-06-19 13:27:37 CDT,2023-06-19 13:29:01 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:35 CDT,2023-06-19 13:46:35 CDT,1,,,,43.05424686,-92.31854246,POINT (-92.31854246492813 43.05424685777513),General Residential Impressions,,,,,,,,,,,,,,no,,,Fair,Poor or Not Observed,Fair,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868d7783-fbfe-4342-9214-6444149a5c8f,,https://web.fulcrumapp.com/photos/view?photos=868d7783-fbfe-4342-9214-6444149a5c8f,214,W Garfield St,214 W Garfield St,,New Hampton,Chickasaw County,IA,50659,US,214 W Garfield St New Hampton Chickasaw County IA 50659 US,,,,,
765633e4-44ec-4979-a6dd-16f7195a2a03,2023-06-19 13:29:11 CDT,2023-06-19 13:30:59 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:36 CDT,2023-06-19 13:46:36 CDT,1,,,,43.05525694,-92.31783004,POINT (-92.31783003851734 43.05525694269608),General Residential Impressions,,,,,,,,,,,,,,yes,Good,yes,Fair,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336f06b7-cbc3-4331-8253-30167dbbee15,,https://web.fulcrumapp.com/photos/view?photos=336f06b7-cbc3-4331-8253-30167dbbee15,243,S Linn Ave,243 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,243 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
4d26e862-57d2-45b7-b1dd-e75b5039f6b4,2023-06-19 13:34:12 CDT,2023-06-19 13:35:49 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:39 CDT,2023-06-19 13:46:39 CDT,1,,,,43.05563686,-92.31761306,POINT (-92.31761305967441 43.055636858298314),Residential Neighborhood,Stand-alone business unit (any type of business),Good,,,Good,no,Good,Good,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdb2fd67-1cb1-4332-9078-47730db83527,,https://web.fulcrumapp.com/photos/view?photos=fdb2fd67-1cb1-4332-9078-47730db83527,234,S Linn Ave,234 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,234 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
bb65fab4-fee2-4191-9cce-628f2fee5018,2023-06-19 13:36:56 CDT,2023-06-19 13:39:20 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:47 CDT,2023-06-19 13:46:47 CDT,1,,,,43.05606305,-92.31763817,POINT (-92.31763816998867 43.056063045622665),Residential Neighborhood,Single family detached housing unit,Good,,,Fair,no,Fair,Poor,Good,Fair,Poor,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39aea152-39af-4a95-b84f-3179d3b996e0,,https://web.fulcrumapp.com/photos/view?photos=39aea152-39af-4a95-b84f-3179d3b996e0,228,S Linn Ave,228 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,228 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
3b060ab3-cabf-48d6-8e4e-924e73233395,2023-06-19 13:39:22 CDT,2023-06-19 13:40:34 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:48 CDT,2023-06-19 13:46:48 CDT,1,,,,43.0562893,-92.31763201,POINT (-92.3176320112565 43.05628930371136),Residential Neighborhood,Single family detached housing unit,Good,,,Fair,no,Fair,Fair,Good,Good,Fair,Not Obstructed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56291e12-ba12-4c98-8852-12570dc9f905,,https://web.fulcrumapp.com/photos/view?photos=56291e12-ba12-4c98-8852-12570dc9f905,226,S Linn Ave,226 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,226 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
c16b126e-195c-4bf0-843c-6d495c59037d,2023-06-19 13:40:52 CDT,2023-06-19 13:42:05 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:48 CDT,2023-06-19 13:46:48 CDT,1,,,,43.05652858,-92.31762576,POINT (-92.31762576150734 43.056528584106104),Residential Neighborhood,Single family detached housing unit,Fair,,,Fair,no,Fair,Good,Good,Good,Good,Partially Obstructed,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ecf97e3-ef2e-4a59-97ac-bdbd15e01173,,https://web.fulcrumapp.com/photos/view?photos=0ecf97e3-ef2e-4a59-97ac-bdbd15e01173,220,S Linn Ave,220 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,220 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
b65e4a75-d2c4-4024-a196-212cef861df0,2023-06-19 13:42:28 CDT,2023-06-19 13:43:11 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:49 CDT,2023-06-19 13:46:49 CDT,1,,,,43.05680604,-92.31765811,POINT (-92.3176581065685 43.0568060416758),Residential Neighborhood,Vacant lot,,,,Fair,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86339d56-b57e-4eeb-9fe2-b29a8040db5f,,https://web.fulcrumapp.com/photos/view?photos=86339d56-b57e-4eeb-9fe2-b29a8040db5f,214,S Linn Ave,214 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,214 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
4a01c135-4f45-4ca1-b994-460ef266eae3,2023-06-19 13:43:23 CDT,2023-06-19 13:45:42 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:46:52 CDT,2023-06-19 13:46:52 CDT,1,,,,43.05635065,-92.31784953,POINT (-92.31784952915035 43.05635064999075),General Residential Impressions,,,,,,,,,,,,,,yes,Fair,yes,Poor or No street trees,Good,Good,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0266e2e-2fdc-43e1-8e6c-c4bcfd378a07,,https://web.fulcrumapp.com/photos/view?photos=a0266e2e-2fdc-43e1-8e6c-c4bcfd378a07,221,S Linn Ave,221 S Linn Ave,,New Hampton,Chickasaw County,IA,50659,US,221 S Linn Ave New Hampton Chickasaw County IA 50659 US,,,,,
6a3bb490-cdfc-4cbd-8ea2-87098215a53b,2023-06-19 13:49:42 CDT,2023-06-19 13:51:46 CDT,cjseeger@iastate.edu,cjseeger@iastate.edu,2023-06-19 13:56:58 CDT,2023-06-19 13:56:58 CDT,1,,,,43.05423534,-92.31715224,POINT (-92.31715223565803 43.05423534379866),General Residential Impressions,,,,,,,,,,,,,,Partial or one side only,Fair,Partial,Poor or No street trees,Fair,Fair,Curb and gutter,,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"855141f9-482f-433d-8305-7a10ac2de90f,e5ba00bb-0720-4981-983c-df059e69cd3c",",",https://web.fulcrumapp.com/photos/view?photos=855141f9-482f-433d-8305-7a10ac2de90f%2Ce5ba00bb-0720-4981-983c-df059e69cd3c,104,W Garfield St,104 W Garfield St,,New Hampton,Chickasaw County,IA,50659,US,104 W Garfield St New Hampton Chickasaw County IA 50659 US,,,,,
